WID,LearnCondition,TrialName,LearnTest,TrialBase,TrialNumber,Response,NormResp,TrialType,IsLearning,RevType,CorrectResp,TrialOrd,Time
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_29_R,Dist,Testing_CD_29,29,R,L,CD,Testing,R,L,44,6624
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_42_N,Dist,Testing_CW_42,42,B,B,CW,Testing,N,L,45,1298
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_11_R,Dist,Testing_CD_11,11,R,L,CD,Testing,R,L,46,1840
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_46_N,Dist,Testing_CD_46,46,L,L,CD,Testing,N,L,47,1346
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_34_N,Dist,Testing_CB_34,34,L,L,CB,Testing,N,B,48,2890
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_9_R,Dist,Testing_CB_9,9,L,R,CB,Testing,R,B,49,982
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_32_N,Dist,Testing_CB_32,32,B,B,CB,Testing,N,B,50,1576
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_16_N,Dist,Testing_CB_16,16,L,L,CB,Testing,N,B,51,4516
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_18_N,Dist,Testing_CB_18,18,L,L,CB,Testing,N,B,52,1192
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_23_R,Dist,Testing_CW_23,23,B,B,CW,Testing,R,L,53,3272
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_38_N,Dist,Testing_CB_38,38,L,L,CB,Testing,N,B,54,2376
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_25_R,Dist,Testing_CW_25,25,B,B,CW,Testing,R,L,55,3136
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_33_R,Dist,Testing_CB_33,33,B,B,CB,Testing,R,B,56,3208
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_5_R,Dist,Testing_CW_5,5,B,B,CW,Testing,R,L,57,20232
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_14_N,Dist,Testing_CD_14,14,L,L,CD,Testing,N,L,58,1390
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_48_N,Dist,Testing_CD_48,48,B,B,CD,Testing,N,L,59,1346
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_30_N,Dist,Testing_CB_30,30,B,B,CB,Testing,N,B,60,1524
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_27_R,Dist,Testing_CD_27,27,L,R,CD,Testing,R,L,61,2160
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_6_N,Dist,Testing_CB_6,6,L,L,CB,Testing,N,B,62,5126
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_29_R,Dist,Testing_CW_29,29,R,L,CW,Testing,R,L,63,5670
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_46_N,Dist,Testing_CB_46,46,B,B,CB,Testing,N,B,64,5838
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_13_R,Dist,Testing_CD_13,13,R,L,CD,Testing,R,L,65,1090
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_11_R,Dist,Testing_CW_11,11,R,L,CW,Testing,R,L,66,2056
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_39_R,Dist,Testing_CB_39,39,B,B,CB,Testing,R,B,67,4570
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_2_N,Dist,Testing_CB_2,2,B,B,CB,Testing,N,B,68,2012
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_17_R,Dist,Testing_CD_17,17,L,R,CD,Testing,R,L,69,4642
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_33_R,Dist,Testing_CD_33,33,L,R,CD,Testing,R,L,70,2014
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_31_R,Dist,Testing_CD_31,31,R,L,CD,Testing,R,L,71,1588
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_25_R,Dist,Testing_CD_25,25,R,L,CD,Testing,R,L,72,6116
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_43_R,Dist,Testing_CD_43,43,B,B,CD,Testing,R,L,73,3370
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_4_N,Dist,Testing_CD_4,4,R,R,CD,Testing,N,L,74,5548
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_12_N,Dist,Testing_CD_12,12,B,B,CD,Testing,N,L,75,1316
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_18_N,Dist,Testing_CD_18,18,B,B,CD,Testing,N,L,76,1940
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_42_N,Dist,Testing_CB_42,42,R,R,CB,Testing,N,B,77,2552
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_31_R,Dist,Testing_CW_31,31,R,L,CW,Testing,R,L,78,1528
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_49_R,Dist,Testing_CB_49,49,R,L,CB,Testing,R,B,79,8602
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_36_N,Dist,Testing_CD_36,36,B,B,CD,Testing,N,L,80,1018
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_49_R,Dist,Testing_CW_49,49,R,L,CW,Testing,R,L,81,1268
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_42_N,Dist,Testing_CD_42,42,B,B,CD,Testing,N,L,82,1220
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_33_R,Dist,Testing_CW_33,33,R,L,CW,Testing,R,L,83,2174
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_26_N,Dist,Testing_CW_26,26,L,L,CW,Testing,N,L,84,2590
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_0_N,Dist,Testing_CW_0,0,L,L,CW,Testing,N,L,85,4174
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_24_N,Dist,Testing_CD_24,24,L,L,CD,Testing,N,L,86,2184
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_15_R,Dist,Testing_CB_15,15,L,R,CB,Testing,R,B,87,2740
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_40_N,Dist,Testing_CW_40,40,L,L,CW,Testing,N,L,88,1432
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_7_R,Dist,Testing_CW_7,7,B,B,CW,Testing,R,L,89,1462
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_35_R,Dist,Testing_CD_35,35,L,R,CD,Testing,R,L,90,4940
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_39_R,Dist,Testing_CW_39,39,R,L,CW,Testing,R,L,91,2030
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_3_R,Dist,Testing_CW_3,3,R,L,CW,Testing,R,L,92,1456
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_29_R,Dist,Testing_CB_29,29,R,L,CB,Testing,R,B,93,2708
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_1_R,Dist,Testing_CD_1,1,L,R,CD,Testing,R,L,94,4458
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_6_N,Dist,Testing_CW_6,6,B,B,CW,Testing,N,L,95,2668
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_10_N,Dist,Testing_CD_10,10,B,B,CD,Testing,N,L,96,1582
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_35_R,Dist,Testing_CW_35,35,R,L,CW,Testing,R,L,97,1080
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_5_R,Dist,Testing_CD_5,5,L,R,CD,Testing,R,L,98,3324
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_26_N,Dist,Testing_CD_26,26,L,L,CD,Testing,N,L,99,1202
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_28_N,Dist,Testing_CW_28,28,L,L,CW,Testing,N,L,100,1120
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_11_R,Dist,Testing_CB_11,11,R,L,CB,Testing,R,B,101,9780
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_27_R,Dist,Testing_CW_27,27,B,B,CW,Testing,R,L,102,2700
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_4_N,Dist,Testing_CB_4,4,R,R,CB,Testing,N,B,103,2166
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_17_R,Dist,Testing_CW_17,17,R,L,CW,Testing,R,L,104,1366
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_10_N,Dist,Testing_CB_10,10,L,L,CB,Testing,N,B,105,1184
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_20_N,Dist,Testing_CB_20,20,L,L,CB,Testing,N,B,106,1600
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_32_N,Dist,Testing_CD_32,32,B,B,CD,Testing,N,L,107,2580
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_0_N,Dist,Testing_CD_0,0,L,L,CD,Testing,N,L,108,2892
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_4_N,Dist,Testing_CW_4,4,L,L,CW,Testing,N,L,109,1120
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_19_R,Dist,Testing_CW_19,19,R,L,CW,Testing,R,L,110,1870
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_8_N,Dist,Testing_CB_8,8,B,B,CB,Testing,N,B,111,2748
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_22_N,Dist,Testing_CD_22,22,L,L,CD,Testing,N,L,112,4168
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_49_R,Dist,Testing_CD_49,49,L,R,CD,Testing,R,L,113,1192
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_3_R,Dist,Testing_CD_3,3,R,L,CD,Testing,R,L,114,10038
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_30_N,Dist,Testing_CW_30,30,L,L,CW,Testing,N,L,115,10618
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_28_N,Dist,Testing_CD_28,28,L,L,CD,Testing,N,L,116,24358
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_10_N,Dist,Testing_CW_10,10,L,L,CW,Testing,N,L,117,2872
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_9_R,Dist,Testing_CD_9,9,L,R,CD,Testing,R,L,118,1004
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_18_N,Dist,Testing_CW_18,18,L,L,CW,Testing,N,L,119,860
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_44_N,Dist,Testing_CD_44,44,L,L,CD,Testing,N,L,120,1672
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_16_N,Dist,Testing_CD_16,16,B,B,CD,Testing,N,L,121,4186
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_47_R,Dist,Testing_CD_47,47,B,B,CD,Testing,R,L,122,3374
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_5_R,Dist,Testing_CB_5,5,B,B,CB,Testing,R,B,123,2960
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_23_R,Dist,Testing_CB_23,23,L,R,CB,Testing,R,B,124,6264
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_47_R,Dist,Testing_CW_47,47,R,L,CW,Testing,R,L,125,2014
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_14_N,Dist,Testing_CB_14,14,L,L,CB,Testing,N,B,126,3438
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_45_R,Dist,Testing_CB_45,45,L,R,CB,Testing,R,B,127,5200
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_1_R,Dist,Testing_CB_1,1,R,L,CB,Testing,R,B,128,8076
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_36_N,Dist,Testing_CW_36,36,L,L,CW,Testing,N,L,129,5834
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_26_N,Dist,Testing_CB_26,26,L,L,CB,Testing,N,B,130,1262
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_24_N,Dist,Testing_CW_24,24,L,L,CW,Testing,N,L,131,1242
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_48_N,Dist,Testing_CB_48,48,B,B,CB,Testing,N,B,132,1634
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_20_N,Dist,Testing_CW_20,20,L,L,CW,Testing,N,L,133,3494
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_8_N,Dist,Testing_CW_8,8,B,B,CW,Testing,N,L,134,1674
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_37_R,Dist,Testing_CW_37,37,B,B,CW,Testing,R,L,135,1342
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_2_N,Dist,Testing_CD_2,2,L,L,CD,Testing,N,L,136,2886
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_45_R,Dist,Testing_CD_45,45,R,L,CD,Testing,R,L,137,1676
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_17_R,Dist,Testing_CB_17,17,R,L,CB,Testing,R,B,138,1334
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_20_N,Dist,Testing_CD_20,20,L,L,CD,Testing,N,L,139,3504
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_47_R,Dist,Testing_CB_47,47,B,B,CB,Testing,R,B,140,1060
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_41_R,Dist,Testing_CD_41,41,R,L,CD,Testing,R,L,141,2058
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_14_N,Dist,Testing_CW_14,14,L,L,CW,Testing,N,L,142,2552
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_44_N,Dist,Testing_CB_44,44,B,B,CB,Testing,N,B,143,2614
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_38_N,Dist,Testing_CW_38,38,L,L,CW,Testing,N,L,144,860
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CB_35_R,Dist,Testing_CB_35,35,R,L,CB,Testing,R,B,145,3236
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_12_N,Dist,Testing_CW_12,12,L,L,CW,Testing,N,L,146,2362
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_45_R,Dist,Testing_CW_45,45,B,B,CW,Testing,R,L,147,1112
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CD_15_R,Dist,Testing_CD_15,15,R,L,CD,Testing,R,L,148,1702
A2ETY1O927Z1IF:3C8HJ7UOP8EOZAHV3YR91WTQU3RZM3,3,Testing_CW_15_R,Dist,Testing_CW_15,15,R,L,CW,Testing,R,L,149,1152
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_14_R,Dist,Learning_CD_14,14,L,R,CD,Learning,R,L,0,6224
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_7_N,Dist,Learning_CD_7,7,L,L,CD,Learning,N,L,1,9006
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_2_R,Dist,Learning_CD_2,2,R,L,CD,Learning,R,L,2,8727
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_1_N,Dist,Learning_CD_1,1,L,L,CD,Learning,N,L,3,2326
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_5_N,Dist,Learning_CD_5,5,L,L,CD,Learning,N,L,4,2473
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_4_R,Dist,Learning_IB_4,4,R,L,IB,Learning,R,L,5,8519
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_2_R,Dist,Learning_IB_2,2,L,R,IB,Learning,R,L,6,3883
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_8_R,Dist,Learning_CD_8,8,B,B,CD,Learning,R,L,7,5550
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_12_R,Dist,Learning_CD_12,12,B,B,CD,Learning,R,L,8,5675
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CW_3_N,Dist,Learning_CW_3,3,L,L,CW,Learning,N,L,9,2501
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_11_N,Dist,Learning_CD_11,11,B,B,CD,Learning,N,L,10,3380
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_3_N,Dist,Learning_IB_3,3,R,R,IB,Learning,N,L,11,3994
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_5_N,Dist,Learning_IB_5,5,B,B,IB,Learning,N,L,12,3202
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_6_R,Dist,Learning_IB_6,6,L,R,IB,Learning,R,L,13,5857
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_6_R,Dist,Learning_CD_6,6,R,L,CD,Learning,R,L,14,4324
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_4_R,Dist,Learning_CD_4,4,R,L,CD,Learning,R,L,15,6513
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_15_N,Dist,Learning_CD_15,15,R,R,CD,Learning,N,L,16,6180
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CW_2_R,Dist,Learning_CW_2,2,R,L,CW,Learning,R,L,17,2118
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CW_0_R,Dist,Learning_CW_0,0,R,L,CW,Learning,R,L,18,2679
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_8_R,Dist,Learning_IB_8,8,R,L,IB,Learning,R,L,19,2126
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_9_N,Dist,Learning_CD_9,9,L,L,CD,Learning,N,L,20,2055
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_3_N,Dist,Learning_CD_3,3,B,B,CD,Learning,N,L,21,3393
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_7_N,Dist,Learning_IB_7,7,R,R,IB,Learning,N,L,22,5726
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CW_1_N,Dist,Learning_CW_1,1,L,L,CW,Learning,N,L,23,2222
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_1_N,Dist,Learning_IB_1,1,R,R,IB,Learning,N,L,24,11955
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_0_R,Dist,Learning_IB_0,0,L,R,IB,Learning,R,L,25,5075
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_13_N,Dist,Learning_CD_13,13,L,L,CD,Learning,N,L,26,1945
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_10_R,Dist,Learning_CD_10,10,R,L,CD,Learning,R,L,27,2443
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_IB_9_N,Dist,Learning_IB_9,9,B,B,IB,Learning,N,L,28,3311
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Learning_CD_0_R,Dist,Learning_CD_0,0,R,L,CD,Learning,R,L,29,2485
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CW_43_N,Dist,Testing_CW_43,43,L,L,CW,Testing,N,L,0,6854
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CD_37_N,Dist,Testing_CD_37,37,L,L,CD,Testing,N,L,1,2201
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CD_3_N,Dist,Testing_CD_3,3,L,L,CD,Testing,N,L,2,1848
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CB_48_R,Dist,Testing_CB_48,48,B,B,CB,Testing,R,B,3,5163
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CD_7_N,Dist,Testing_CD_7,7,B,B,CD,Testing,N,L,4,6397
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CW_7_N,Dist,Testing_CW_7,7,R,R,CW,Testing,N,L,5,2195
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CD_4_R,Dist,Testing_CD_4,4,B,B,CD,Testing,R,L,6,7408
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CB_36_R,Dist,Testing_CB_36,36,R,L,CB,Testing,R,B,7,8244
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CB_10_R,Dist,Testing_CB_10,10,R,L,CB,Testing,R,B,8,6380
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CW_35_N,Dist,Testing_CW_35,35,L,L,CW,Testing,N,L,9,6622
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CD_30_R,Dist,Testing_CD_30,30,R,L,CD,Testing,R,L,10,3272
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CB_30_R,Dist,Testing_CB_30,30,R,L,CB,Testing,R,B,11,4616
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CB_17_N,Dist,Testing_CB_17,17,R,R,CB,Testing,N,B,12,1975
A2GZ00IMOT6L3X:33JKGHPFYDEUIL3C0AGF69MHKP5MNV,2,Testing_CW_0_R,Dist,Testing_CW_0,0,R,L,CW,Testing,R,L,13,6579
