WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S153,Bal_2_BB_N,Y,0,1,0,0.0200000523855,0.955999895898,0.0240000517167,-0.0449974748243,second
S153,Weight_2_BC_N,Y,0,1,0,0.361145251627,0.451982441082,0.186872307291,-0.794111947067,second
S153,CB_3_CB_N,Y,1,0,0,0.612898172113,0.191630212701,0.195471615185,-0.489556470852,second
S153,Dist_2_BB_N,Y,0,1,0,0.943999897904,0.0480000477042,0.00800005439173,-3.03655327424,second
S153,CB_3_BC_N,Y,0,1,0,0.61866027584,0.142520042797,0.238819681363,-1.94827263796,second
S153,Dist_1_CB_N,Y,0,1,0,0.52415856497,0.311506673948,0.164334761082,-1.16633451579,second
S153,CB_1_CC_N,Y,0,1,0,0.65224623896,0.120123554358,0.227630206682,-2.11923444625,second
S153,CD_7_BC_N,Y,0,1,0,0.285233704868,0.166202845091,0.548563450041,-1.79454627823,second
S153,CB_3_BB_N,Y,1,0,0,0.650677809568,0.158026710503,0.191295479929,-0.429740675463,second
S153,Dist_4_CB_N,Y,0,0,1,0.510572598506,0.205251257321,0.284176144173,-1.25816100712,second
S153,CD_2_CC_N,Y,0,0,1,0.375964914711,0.11485478025,0.509180305039,-0.674953091289,second
S153,CD_5_BB_N,Y,0,0,1,0.330608451901,0.126837239166,0.542554308933,-0.611467089946,second
S153,Dist_4_CC_N,Y,0,1,0,0.501603479683,0.190854767544,0.307541752772,-1.65624251952,second
S153,CD_5_CC_N,Y,0,1,0,0.480916478405,0.156775474805,0.36230804679,-1.85294059398,second
S153,CW_3_BB_N,Y,1,0,0,0.706818857974,0.16426460477,0.128916537255,-0.346980858114,second
S153,CD_5_CB_N,Y,0,1,0,0.486361388438,0.149727057225,0.363911554338,-1.89894126091,second
S153,CD_6_CC_N,Y,0,1,0,0.357057556905,0.1743614406,0.468581002494,-1.74662488943,second
