WID,Trial,WasFit,EmpLeft,EmpBal,EmpRight,ModLeft,ModBal,ModRight,LLH,HalfOrder
S221,Uncentered_D_1_0_0.5,Y,0,0,1,0.752,0.208,0.04,-3.21887582487,first
S221,Uncentered_CW_0_0_2.0,Y,1,0,0,0.722944746244,0.272011904896,0.00504334885983,-0.324422482643,first
S221,Uncentered_CD_2_0_0.25,Y,0,0,1,0.17148576613,0.153745859289,0.674768374581,-0.393385795768,first
S221,BalAdjust_Raw_CW_0.5_1,Y,1,0,0,0.840340838431,0.121222696747,0.0384364648223,-0.173947709407,first
S221,BalAdjust_Raw_CW_0.5_0,Y,0,0,1,0.725031443964,0.183312370691,0.0916561853454,-2.38971081821,first
S221,Centered_CW_4_0_0.5,Y,1,0,0,1.0,4.85932446462e-15,4.85932446462e-15,-9.103828801929999e-15,first
S221,Centered_D_3_0_2.0,Y,0,1,0,0.707641304225,0.292358695775,4.85932446462e-15,-1.22977382041,first
S221,Uncentered_D_4_0_1.0,Y,1,0,0,0.784523162542,0.175826604561,0.0396502328974,-0.242679182016,first
S221,BalAdjust_Adj_CW_0.25_1,Y,0,0,1,0.612678700637,0.189225672971,0.198095626392,-1.6190054033,first
S221,Centered_CD_0_0_0.25,Y,1,0,0,0.383838509457,0.155135999027,0.461025491516,-0.957533363139,first
S221,Uncentered_D_0_0_0.25,Y,1,0,0,0.703826604561,0.134609860262,0.161563535178,-0.351223253501,first
S221,Centered_W_0_0_2.0,Y,0,1,0,0.136,0.8,0.064,-0.223143551314,first
S221,Uncentered_CW_3_0_1.0,Y,0,1,0,0.312696557981,0.301578416298,0.385725025721,-1.19872520941,first
S221,Uncentered_D_3_0_2.0,Y,0,1,0,0.478609860262,0.471656185345,0.049733954393,-0.751504979702,first
S221,Uncentered_D_4_0_0.25,Y,1,0,0,0.840176371663,0.0739133022804,0.0859103260563,-0.174143442919,first
S221,Uncentered_CD_0_0_1.0,Y,0,0,1,0.0443497671026,0.16557246385,0.790077769048,-0.235623896534,first
S221,Uncentered_CW_2_0_2.0,Y,0,0,1,0.157037396412,0.594286879175,0.248675724413,-1.39160554286,first
S221,Centered_CD_2_0_0.25,Y,1,0,0,0.535153856372,0.121222696747,0.343623446881,-0.625200991427,first
S221,Centered_W_3_0_0.25,Y,1,0,0,0.917213768075,0.050263069383,0.0325231625419,-0.0864147171264,first
S221,Centered_CD_0_0_1.0,Y,1,0,0,0.275312370691,0.336705486653,0.387982142656,-1.28984893253,first
S221,Uncentered_CW_4_0_2.0,Y,0,1,0,0.390612836486,0.496878882093,0.112508281422,-0.699408980588,first
S221,Uncentered_CW_2_0_0.5,Y,1,0,0,0.535805770993,0.257228649195,0.206965579812,-0.623983551133,first
S221,Uncentered_W_4_0_2.0,Y,1,0,0,0.868179347887,0.0681763716633,0.0636442804494,-0.141356963675,first
