"N","S1","S2","S3","P1","P2","P3"
28,5,10,13,0.0159798677486874,0.26532732941042,0.718692802840934
28,5,11,12,0.0175044615398663,0.411866468895803,0.570629069564368
28,5,12,11,0.0174985239650108,0.571248877078213,0.411252598956814
28,5,13,10,0.0159638477601912,0.719224472692911,0.26481167954694
28,5,14,9,0.0133349121155557,0.836517605782798,0.150147482101673
28,5,15,8,0.0102674141190507,0.915822941275921,0.0739096446050537
28,5,16,7,0.00736062076142077,0.96152128428443,0.0311180949541791
28,5,17,6,0.00497689571295796,0.984006560307831,0.0110165439792335
28,5,18,5,0.00322000434235141,0.993569079589623,0.00321091606806999
28,5,19,4,0.00202109585815046,0.997229777182266,0.000749126959614101
28,5,20,3,0.0012442335794396,0.998621402779234,0.000134363641357385
28,5,21,2,0.000756611770779346,0.999226007491943,1.73807373221376e-05
28,5,22,1,0.000456146468628895,0.999542410614813,1.44291661204244e-06
28,5,23,0,0.000273223512782263,0.999726717064654,5.94226176754388e-08
28,6,0,22,0.00115575363432257,1.1475886618565e-07,0.99884413160686
28,6,1,21,0.00185115339439898,2.67486095807549e-06,0.998146171744699
28,6,2,20,0.0029424195285616,3.08876745559017e-05,0.997026692796923
28,6,3,19,0.00463999296753529,0.000228588606895752,0.995131418425612
28,6,4,18,0.00722935095934703,0.00121838176519198,0.991552267275499
28,6,5,17,0.0110339926030719,0.00498574907015373,0.983980258326787
28,6,6,16,0.0163014061092523,0.0163112167214631,0.967387377169305
28,6,7,15,0.0229941166303681,0.0438885161101425,0.933117367259524
28,6,8,14,0.0305455802891851,0.0992315445280959,0.870222875182741
28,6,9,13,0.0377565661677042,0.191885255665569,0.770358178166768
28,6,10,12,0.0430313981868153,0.322388090952163,0.634580510861052
28,6,11,11,0.0449673399109458,0.4779183171799,0.477114342909161
28,6,12,10,0.0430048750623487,0.635333124846463,0.321662000091221
28,6,13,9,0.0377117513640488,0.770955226824527,0.191333021811466
28,6,14,8,0.0304965263304999,0.870623651982144,0.0988798216873777
28,6,15,7,0.0229564478140177,0.933341115711543,0.0437024364744735
28,6,16,6,0.0162866683909413,0.967482936808649,0.01623039480043
28,6,17,5,0.011044158069112,0.9839984290041,0.00495741292680068
28,6,18,4,0.00725541998159608,0.991534020894871,0.00121055912357094
28,6,19,3,0.00466764486857956,0.9951054039147,0.000226951216763639
28,6,20,2,0.00296130155136883,0.997008055058139,3.06433905329988e-05
28,6,21,1,0.00185965977650181,0.998137688516806,2.65170674829597e-06
28,6,22,0,0.00115858795746528,0.998841298378838,1.13663744429766e-07
28,7,0,21,0.00405839774595264,2.11886377594948e-07,0.995941390367714
28,7,1,20,0.00624509041267808,4.73753286381955e-06,0.993750172054497
28,7,2,19,0.00952138324397388,5.24040967381417e-05,0.990426212659326
28,7,3,18,0.0143744405204161,0.000370983998265932,0.985254575481351
28,7,4,17,0.0214006651305134,0.00188890167877035,0.97671043319075
28,7,5,16,0.0311609297676723,0.00737438016076179,0.961464690071597
28,7,6,15,0.0438660918536598,0.0229917957294296,0.933142112416932
28,7,7,14,0.0589149758782831,0.0589100025191282,0.882175021602613
28,7,8,13,0.0745035543909977,0.126801503642107,0.798694941966922
28,7,9,12,0.0877131532143121,0.233552277736804,0.678734569048897
28,7,10,11,0.0953583196966278,0.374391625859899,0.530250054443492
28,7,11,10,0.0953315124328024,0.531287806250611,0.373380681316607
28,7,12,9,0.0876416212226785,0.67963300403532,0.232725374742016
28,7,13,8,0.0744120157474669,0.799350855029322,0.12623712922324
28,7,14,7,0.0588374838704906,0.882571259407563,0.0585912567219694
28,7,15,6,0.043833749456542,0.933321696973344,0.0228445535701361
28,7,16,5,0.0311860769122266,0.961494254805716,0.00731966828208842
28,7,17,4,0.0214678244973804,0.976659230381089,0.00187294512156388
28,7,18,3,0.0144495214166101,0.9851830127671,0.000367465816321768
28,7,19,2,0.00957533566488384,0.990372811677248,5.18526579068433e-05
28,7,20,1,0.00627060991203278,0.993724707336476,4.68275153069687e-06
28,7,21,0,0.00406747117141754,0.995932319679531,2.09149095975812e-07
28,8,0,20,0.0120422514278162,3.7114844168134e-07,0.987957377423787
28,8,1,19,0.0177853532972861,7.95030643814689e-06,0.982206696396316
28,8,2,18,0.0259822940767217,8.41350701329127e-05,0.973933570853176
28,8,3,17,0.0375146658720096,0.000569050910772778,0.961916283217247
28,8,4,16,0.0533165562843558,0.00276457421847516,0.943918869497197
28,8,5,15,0.073996322094162,0.0102867503498484,0.915716927556014
28,8,6,14,0.0991894990471911,0.0305420433836549,0.870268457569175
28,8,7,13,0.126810207020626,0.0744964805799382,0.798693312399461
28,8,8,12,0.152721954855373,0.152710459912402,0.694567585232243
28,8,9,11,0.171494596921036,0.268278431669898,0.560226971409083
28,8,10,10,0.178358823697377,0.411448543941729,0.410192632360917
28,8,11,9,0.171410625120518,0.561419171930558,0.267170202948942
28,8,12,8,0.152586361998113,0.69551685499002,0.151896783011884
28,8,13,7,0.126681165280829,0.799314981500515,0.074003853218683
28,8,14,6,0.099131680576434,0.870569305083642,0.0302990143399469
28,8,15,5,0.0740476242453939,0.915761707612729,0.0101906681419006
28,8,16,4,0.0534595571790552,0.943805579335568,0.00273486348540519
28,8,17,3,0.0376836602575585,0.96175421200641,0.000562127736059038
28,8,18,2,0.0261104407274647,0.973806567670101,8.29916024658527e-05
28,8,19,1,0.0178491529920266,0.9821430160853,7.83092271309895e-06
28,8,20,0,0.012065562521838,0.98793407265506,3.6482314551537e-07
28,9,0,19,0.0306749849714846,6.08326676593692e-07,0.969324406701873
28,9,1,18,0.0434442022100928,1.24688659292538e-05,0.956543328923997
28,9,2,17,0.0607618721113445,0.000126090330957805,0.939112037557733
28,9,3,16,0.0838382632475743,0.000813875958090465,0.91534786079436
28,9,4,15,0.113666400347967,0.00376918136773895,0.882564418284324
28,9,5,14,0.150293826932743,0.013357965524983,0.836348207542285
28,9,6,13,0.191819851584155,0.0377604332175036,0.770419715198359
28,9,7,12,0.233564849283555,0.087720334878227,0.678714815838235
28,9,8,11,0.268293758260524,0.171505369416909,0.560200872322586
28,9,9,10,0.288203273383555,0.288216439767398,0.423580286849062
28,9,10,9,0.288141596724877,0.424921570280569,0.286936832994568
28,9,11,8,0.268136293971109,0.561371778528169,0.170491927500739
28,9,12,7,0.233390151160273,0.679549591114341,0.0870602577254024
28,9,13,6,0.191735021175963,0.770853674188373,0.0374113046356814
28,9,14,5,0.150381212867356,0.836408258384793,0.0132105287478626
28,9,15,4,0.113921184084168,0.882358152690753,0.00372066322510769
28,9,16,3,0.08415760252699,0.915040511069575,0.000801886403458203
28,9,17,2,0.0610181862025358,0.938857816741786,0.000123997055712335
28,9,18,1,0.0435788925998519,0.956408868877188,1.22385229788664e-05
28,9,19,0,0.0307231084301151,0.969276296216618,5.95353300204572e-07
28,10,0,18,0.0679480343788951,9.2267123663452e-07,0.932051042949889
28,10,1,17,0.0922224528993322,1.80748145537409e-05,0.907759472286128
28,10,2,16,0.123417446345129,0.000174465663630836,0.876408087991258
28,10,3,15,0.162664630805179,0.00107368991704152,0.836261679277801
28,10,4,14,0.210343692466161,0.00473685814059624,0.784919449393248
28,10,5,13,0.265019627971566,0.0159857539786336,0.718994618049819
28,10,6,12,0.322303065646323,0.0430441516850331,0.634652782668644
28,10,7,11,0.374406711715999,0.0953801828364303,0.530213105447584
28,10,8,10,0.411465403191414,0.178388885514604,0.41014571129399
28,10,9,9,0.424908403896724,0.288174998744023,0.286916597359275
28,10,10,8,0.411329052460819,0.411359114278048,0.177311833261141
28,10,11,7,0.374215734917606,0.531160585711942,0.0946236793704646
28,10,12,6,0.322200972966282,0.635185283483262,0.0426137435504549
28,10,13,5,0.265145033941148,0.719064083442069,0.0157908826168011
28,10,14,4,0.210726809245076,0.7846048346503,0.0046683561046297
28,10,15,3,0.163175797621602,0.83576852869081,0.00105567368761029
28,10,16,2,0.123853218598837,0.87597565178651,0.000171129614672031
28,10,17,1,0.0924648997600453,0.907517413508546,1.76867314229264e-05
28,10,18,0,0.068029346572654,0.931969754020465,8.99406901926248e-07
28,11,0,17,0.132342024565839,1.28446711193096e-06,0.867656690967095
28,11,1,16,0.172084978369668,2.40213813610146e-05,0.827891000248992
28,11,2,15,0.220330703516135,0.00022110334352796,0.779448193140348
28,11,3,14,0.277437699851009,0.0012964483768857,0.721265851772112
28,11,4,13,0.342364667707434,0.00544728875702721,0.652188043535555
28,11,5,12,0.411502821740787,0.0175130736332494,0.570984104625965
28,11,6,11,0.47782556230081,0.0449845640977134,0.47718987360147
28,11,7,10,0.5313028921067,0.0953585790120091,0.373338528881297
28,11,8,9,0.561434498521177,0.171444458344525,0.267121043134297
28,11,9,8,0.561361006032281,0.268170127195116,0.170468866772602
28,11,10,7,0.531138722572132,0.374242801496814,0.0946184759310606
28,11,11,6,0.477726063617749,0.477743287804517,0.044530648577726
28,11,12,5,0.411655494350626,0.571052452201265,0.017292053448111
28,11,13,4,0.342853664362927,0.651782337122469,0.00536399851461953
28,11,14,3,0.278135087755077,0.720591862942012,0.00127304930291935
28,11,15,2,0.220964615149539,0.778818892872946,0.00021649197752693
28,11,16,1,0.172459675938004,0.827516871631032,2.34524309846081e-05
28,11,17,0,0.132460990720269,0.867537761131802,1.24814797610621e-06
28,12,0,16,0.228953171461838,1.63206345959541e-06,0.771045196474715
28,12,1,15,0.285285746167607,2.91089204681269e-05,0.714685144911931
28,12,2,14,0.34965933101673,0.000255309000173057,0.650085359983111
28,12,3,13,0.421059387497527,0.001425893734886,0.577514718767596
28,12,4,12,0.496656150719595,0.00570808546841092,0.497635763812002
28,12,5,11,0.570885229923185,0.0175072454128931,0.411607524663922
28,12,6,10,0.635248099540617,0.0430208643834674,0.321731036075921
28,12,7,9,0.679645575582061,0.0876644631099898,0.232689961307949
28,12,8,8,0.695528349932979,0.152612059121337,0.151859590945681
28,12,9,7,0.679542409450412,0.233412993047584,0.0870445975020036
28,12,10,6,0.635172529985044,0.322216962287408,0.0426105077275541
28,12,11,5,0.571043840107878,0.411664215798509,0.017291944093612
28,12,12,4,0.497187757744245,0.497191391680863,0.00562085057490073
28,12,13,3,0.421873471213041,0.576726904050357,0.00139962473660969
28,12,14,2,0.350451806119816,0.649298414416956,0.000249779463241329
28,12,15,1,0.285785353108767,0.714186264044683,2.83828465570764e-05
28,12,16,0,0.229118702050467,0.770879715281301,1.58266824160188e-06
28,13,0,15,0.355317531199025,1.88610727196936e-06,0.644680582693711
28,13,1,14,0.424686937299741,3.20578328000427e-05,0.575281004867471
28,13,2,13,0.499015301292656,0.00026783438192248,0.500716864325435
28,13,3,12,0.575911129693484,0.00142523885158873,0.422663631454934
28,13,4,11,0.651286026919614,0.0054430824838927,0.343270890596499
28,13,5,10,0.718916771254035,0.0159706837634702,0.265112544982501
28,13,6,9,0.77088982274309,0.0377231447028473,0.191387032554063
28,13,7,8,0.799359558407816,0.0744266643259217,0.12621377726626
28,13,8,7,0.799322055311549,0.126695813859284,0.0739821308291638
28,13,9,6,0.770849807138554,0.191746414514764,0.037403778346682
28,13,10,5,0.719058197212114,0.265151869944425,0.0157899328434679
28,13,11,4,0.651779024778851,0.342856771637145,0.00536420358401063
28,13,12,3,0.576725785916026,0.421874506971101,0.00139970711287977
28,13,13,2,0.499868843210011,0.499869082231114,0.000262074558890049
28,13,14,1,0.425263420014333,0.574705329905926,3.12500797540029e-05
28,13,15,0,0.355549418326203,0.644448754269937,1.82740386772201e-06
28,14,0,14,0.499764857172367,1.97877093255437e-06,0.500233164056698
28,14,1,13,0.574128797718116,3.20385823664068e-05,0.425839163699518
28,14,2,12,0.648505477499088,0.000255043576487193,0.351239478924426
28,14,3,11,0.719891987315199,0.00129474621843822,0.278813266466361
28,14,4,10,0.784212799342961,0.0047300999139875,0.211057100743046
28,14,5,9,0.836297819040738,0.0133392327191722,0.150362948240087
28,14,6,8,0.870581606501226,0.0305030072359249,0.0989153862628539
28,14,7,7,0.882576232766694,0.0588448906195478,0.0585788766137572
28,14,8,6,0.870572841989155,0.0991381614818596,0.0302889965289913
28,14,9,5,0.836406601077719,0.150385533470973,0.0132078654513028
28,14,10,4,0.784602732425311,0.210728969546881,0.00466829802780211
28,14,11,3,0.720590916558122,0.278135873319365,0.00127321012251135
28,14,12,2,0.649298174816715,0.3504520025109,0.000249822672386291
28,14,13,1,0.574705295750141,0.425263450237105,3.12540127536212e-05
28,14,14,0,0.500076476493172,0.49992160593529,1.91757153533287e-06
28,15,0,13,0.644243497590609,1.88359589332263e-06,0.355754618813501
28,15,1,12,0.713686584098864,2.90585169495371e-05,0.286284357384186
28,15,2,11,0.778184415245891,0.000220672917331326,0.221594911836779
28,15,3,10,0.835254732620263,0.00107155774353824,0.163673709636199
28,15,4,9,0.882095057034973,0.00376211214970521,0.114142830815322
28,15,5,8,0.915691069230676,0.0102696509817818,0.0740392797875411
28,15,6,7,0.933318691455031,0.0229594302976595,0.0437218782473121
28,15,7,6,0.933324017874263,0.0438367319401836,0.0228392501855555
28,15,8,5,0.915763122374917,0.0740498611081244,0.010187016516957
28,15,9,4,0.882357600255039,0.113922426785685,0.00371997295927605
28,15,10,3,0.835767968097468,0.163176294702201,0.00105573720033065
28,15,11,2,0.778818703596149,0.220964750716983,0.000216545686868693
28,15,12,1,0.714186232088708,0.2857853757099,2.83922013920675e-05
28,15,13,0,0.644611970329697,0.355386202244727,1.8274255804106e-06
28,16,0,12,0.770690066033685,1.62794455842268e-06,0.229308306021761
28,16,1,11,0.827142095655418,2.39573928700676e-05,0.172833946951711
28,16,2,10,0.875539344553349,0.000174009964416374,0.124286645482231
28,16,3,9,0.914718953829429,0.000811922264754612,0.0844691239058158
28,16,4,8,0.943656220911803,0.00275881129102852,0.0535849677971683
28,16,5,7,0.96145534826179,0.00736157212396655,0.0311830796142428
28,16,6,6,0.967473126196421,0.0162877783139114,0.0162390954896701
28,16,7,5,0.961495125143537,0.0311870282747716,0.00731784658169032
28,16,8,4,0.943806021448729,0.0534601517806457,0.00273382677062266
28,16,9,3,0.915040372960633,0.0841578667943607,0.000801760245007604
28,16,10,2,0.875975546675233,0.123853297879053,0.00017115544571005
28,16,11,1,0.827516847964551,0.172459690356769,2.34616786792131e-05
28,16,12,0,0.771054836980606,0.228943580604372,1.58241502722455e-06
28,17,0,11,0.867406011626445,1.28003014700005e-06,0.13259270834341
28,17,1,10,0.907274899183779,1.80152213476022e-05,0.0927070855948769
28,17,2,9,0.938601088717072,0.000125715740240224,0.0612731955426883
28,17,3,8,0.96158365414576,0.000567605464013539,0.0378487403902222
